nameWithOwner,classes_n,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
lisawray/groupie,93.0,5.096774193548387,3.0,5.407451614145686,1.8279569892473118,1.0,1.0067560465477234,29.903225806451612,0.0,141.47791842730987
mbechler/marshalsec,72.0,7.291666666666667,6.0,5.64049118828054,1.8194444444444444,1.0,1.0254011772642442,14.583333333333334,1.0,39.03510518263936
yangfuhai/ASimpleCache,29.0,4.586206896551724,2.0,5.704116567252802,1.3103448275862069,1.0,0.4708236154307584,38.51724137931034,0.0,109.50330089273082
spring-io/initializr,747.0,6.183400267737617,4.0,6.03207180820624,1.2677376171352075,1.0,0.6303882762108817,35.223560910307896,1.0,177.1546016974564
google/rejoiner,131.0,6.6183206106870225,5.0,6.219643837523886,1.5725190839694656,1.0,1.0453599626712693,4.923664122137405,0.0,14.935048258071806
apache/incubator-heron,1702.0,5.5622796709753235,4.0,5.967031624265395,1.4230317273795534,1.0,0.8248838502623898,20.170975323149236,1.0,183.59848910210752
KunMinX/Linkage-RecyclerView,75.0,6.4,5.0,6.301008070356893,1.5466666666666666,1.0,0.7221090232377944,10.386666666666667,1.0,24.49870009421533
TNG/ArchUnit,3673.0,3.5758235774571197,2.0,7.030650549536259,1.2747073237135855,1.0,1.0470703384560953,39.49305744622924,0.0,483.8234803630241
huburt-Hu/NewbieGuide,78.0,4.3076923076923075,3.0,4.5621471713642485,1.1794871794871795,1.0,0.4185190260408422,10.435897435897436,0.0,65.1207848287827
termux/termux-api,168.0,5.470238095238095,4.0,5.425516995965465,1.3928571428571428,1.0,0.9605120533441174,3.6845238095238093,0.0,10.029978943955774
fabric8io/kubernetes-client,8015.0,21.9085464753587,30.0,13.95828737505167,1.1155333749220213,1.0,0.4745870355979503,85.88933250155958,37.0,565.6314182199443
oasisfeng/island,183.0,6.797814207650274,4.0,7.145089424798577,1.5191256830601092,1.0,0.8441233833479428,52.114754098360656,1.0,350.3230423650288
spockframework/spock,734.0,5.422343324250681,4.0,6.6851909773104925,1.4128065395095368,1.0,1.0101258269443671,34.39509536784741,1.0,184.21654994783702
litesuits/android-common,85.0,3.5176470588235293,2.0,3.5777479106338417,1.2470588235294118,1.0,0.5957364860274328,124.3529411764706,1.0,700.4437489036156
alibaba/Alink,8181.0,6.483559467057817,5.0,6.248022070870352,1.6529764087519863,1.0,1.0482142239176762,34.70272582813837,0.0,236.70634604473562
fyhertz/libstreaming,89.0,3.5730337078651684,2.0,4.559923345770784,1.4157303370786516,1.0,0.8635153939255953,23.292134831460675,0.0,66.56391362087321
dropbox/hackpad,619.0,5.088852988691438,3.0,7.136681429165433,1.8061389337641358,1.0,1.3610013637236962,152.29886914378028,1.0,963.6454951413215
anggrayudi/android-hidden-api,4.0,8.0,7.5,5.477225575051661,1.0,1.0,0.0,56.5,0.5,112.33432244866215
PlexPt/chatgpt-java,69.0,5.27536231884058,3.0,6.444067171051978,1.2753623188405796,1.0,0.7252597500412097,14.594202898550725,0.0,57.795104321615874
dtinit/data-transfer-project,932.0,6.850858369098712,4.0,7.7796085124639545,1.2414163090128756,1.0,0.6864354998532325,6.869098712446352,0.0,22.16998168974065
googlemaps/android-maps-utils,218.0,7.013761467889908,5.0,6.97426431565965,1.6743119266055047,1.0,0.9354171715025832,37.908256880733944,1.0,148.00364557002192
rockerhieu/emojicon,39.0,5.153846153846154,4.0,5.239216803354354,1.564102564102564,1.0,0.787897662165515,6.769230769230769,0.0,12.98473098937351
hmkcode/Android,56.0,4.767857142857143,4.5,3.4429959017142004,1.6607142857142858,2.0,0.5808077671120303,2.1964285714285716,1.0,3.9745538016333257
Nekogram/Nekogram,13444.0,7.076688485569771,4.0,13.85721690407805,1.6956263016959239,1.0,18.115876086009465,67.89898839631063,0.0,1332.2366110872779
cSploit/android,512.0,4.208984375,2.0,5.76150914398248,1.517578125,1.0,1.0410759495962763,15.65234375,0.0,173.8060423194389
apache/logging-log4j2,3410.0,5.450733137829912,4.0,5.2117447292868135,1.5340175953079178,1.0,1.4854880250661484,46.77653958944281,1.0,1265.2372101404835
vert-x3/vertx-examples,453.0,5.3487858719646795,5.0,2.6735726620514697,1.8233995584988962,2.0,0.5192573932475902,1.0264900662251655,1.0,2.4985314798424962
tyrantgit/ExplosionField,10.0,4.9,2.0,4.931756504757937,1.5,1.5,0.5270462766947299,4.3,0.0,10.392839415246977
WVector/AppUpdate,64.0,4.4375,3.0,6.012882994434691,1.15625,1.0,0.4070314523161609,37.140625,1.0,112.16256161560595
kikoso/android-stackblur,41.0,1.7560975609756098,0.0,3.806445111944201,1.0975609756097562,1.0,0.3744915251898558,0.5853658536585366,0.0,1.8970451991992383
AxonFramework/AxonFramework,4502.0,6.109729009329187,5.0,6.0848220791966545,1.2458907152376721,1.0,0.6481390272727369,11.95713016437139,0.0,80.02777057171959
davideas/FlexibleAdapter,326.0,5.987730061349693,4.0,7.605251408426315,2.1134969325153374,1.0,1.6406383499647863,102.15644171779141,1.0,1464.5479439287978
dongjunkun/DropDownMenu,19.0,4.526315789473684,3.0,3.6570847687533785,1.368421052631579,1.0,0.49559462778335206,2.1578947368421053,0.0,4.2460852283111175
LinShunKang/MyPerf4J,319.0,3.8996865203761755,2.0,4.380054122411957,1.1567398119122256,1.0,0.3641264613949594,10.156739811912226,0.0,40.42238323091934
JakeWharton/ThreeTenABP,7.0,4.285714285714286,4.0,1.7994708216848745,1.4285714285714286,1.0,0.5345224838248488,1.4285714285714286,0.0,2.29906813420444
M66B/NetGuard,199.0,4.809045226130653,2.0,8.06374343433073,1.2512562814070352,1.0,0.6869534041277238,18.492462311557787,0.0,129.21522525556264
code4craft/netty-learning,1164.0,4.8951890034364265,4.0,4.582032750417427,1.6417525773195876,1.0,1.125645252899857,39.24914089347079,1.0,377.9788123524855
immutables/immutables,2785.0,4.6,3.0,4.974085140858141,1.2804308797127468,1.0,1.1154581752413524,30.65780969479354,0.0,561.8203738781107
Netflix/concurrency-limits,128.0,4.609375,3.0,4.597559049386796,1.28125,1.0,0.7091916214292945,8.3828125,1.0,21.30953765751771
bilibili/MagicaSakura,84.0,8.297619047619047,7.5,7.292147554013998,1.6785714285714286,2.0,1.1939679143003206,25.44047619047619,3.0,73.5326091404312
dariuszseweryn/RxAndroidBle,477.0,5.373165618448637,3.0,6.466392841946617,1.3144654088050314,1.0,0.901481260821244,53.482180293501045,0.0,620.6284783912146
johncarl81/parceler,440.0,4.706818181818182,3.0,7.17867944681501,1.35,1.0,1.321023279770179,16.588636363636365,0.0,219.61919072939148
Guardsquare/proguard,580.0,9.153448275862068,5.0,13.264503458182618,1.2310344827586206,1.0,0.8301750645747563,58.470689655172414,1.0,537.5081868705736
Aefyr/SAI,391.0,6.427109974424552,5.0,6.870537737748285,1.5396419437340154,1.0,0.9352574715732819,13.263427109974424,1.0,34.00497199723143
nageoffer/12306,418.0,4.95933014354067,3.0,6.241408216791589,1.2033492822966507,1.0,0.557734607226237,2.710526315789474,0.0,11.664368429084607
spring-cloud/spring-cloud-kubernetes,1203.0,8.229426433915211,7.0,6.459825823561209,1.2917705735660847,1.0,0.5772939690378214,4.937655860349127,0.0,22.20825505310504
arimorty/floatingsearchview,135.0,3.5703703703703704,2.0,7.1189685031168155,1.1777777777777778,1.0,0.4710525950079052,26.28148148148148,0.0,242.91868462733044
luontola/retrolambda,240.0,2.5083333333333333,1.0,5.252607773667176,1.4125,1.0,0.9242491015270938,9.004166666666666,0.0,43.567434185161545
rom1v/sndcpy,4.0,7.75,4.5,8.261355820929152,2.0,2.0,0.816496580927726,20.25,0.0,40.5
andremion/Music-Player,32.0,4.40625,3.5,3.6795807527664115,1.75,2.0,0.8032193289024988,5.03125,0.5,9.766580195220712
lenve/JavaEETest,154.0,3.5454545454545454,3.0,3.327624344628782,1.0909090909090908,1.0,0.349857793026898,3.188311688311688,0.0,9.64789894193128
eclipse-openj9/openj9,7071.0,3.1531607976240985,2.0,4.639586244175127,1.526092490453967,1.0,1.3648930166981195,110.63824070145665,0.0,2123.736812627619
lsjwzh/RecyclerViewPager,71.0,4.309859154929577,2.0,4.278155641648045,1.4929577464788732,1.0,0.7146075733599669,9.971830985915492,0.0,59.92446956222377
nytimes/Store,290.0,6.2,5.0,4.9838493481705,1.5620689655172413,1.0,3.1388748775568294,17.055172413793102,1.0,124.66560277962064
Athou/commafeed,269.0,7.438661710037175,5.0,7.952338883918689,1.3680297397769516,1.0,0.8650878994293648,5.962825278810409,0.0,18.862980828049384
codeestX/GeekNews,439.0,4.626423690205011,2.0,5.2234834781552415,1.4464692482915718,1.0,0.9172273428553017,10.009111617312072,0.0,37.64979104993746
baoyongzhang/SwipeMenuListView,33.0,4.393939393939394,2.0,4.834378152483742,1.4545454545454546,1.0,0.753778361444409,15.242424242424242,1.0,40.260891618783035
apache/incubator-kie-optaplanner,3215.0,7.18258164852255,5.0,6.786590987268539,1.843234836702955,1.0,1.203214730171022,49.22083981337481,1.0,436.9812184927534
snehasishroy/leetcode-companywise-interview-questions,2.0,6.0,6.0,7.0710678118654755,1.0,1.0,0.0,8.0,8.0,11.313708498984761
getActivity/Toaster,36.0,4.527777777777778,3.0,4.423871033454176,1.3333333333333333,1.0,0.6761234037828132,38.638888888888886,0.5,106.99082811899018
KingJA/LoadSir,74.0,5.1891891891891895,3.0,4.353161898168083,1.554054054054054,1.5,0.6000431923241628,4.013513513513513,0.0,11.990285158037226
phodal/migration,12.0,1.4166666666666667,1.0,0.6685579234215214,1.0,1.0,0.0,0.08333333333333333,0.0,0.28867513459481287
ittianyu/BottomNavigationViewEx,29.0,4.896551724137931,3.0,5.122393606133527,1.5862068965517242,1.0,0.7327658649308672,50.13793103448276,0.0,185.8971920440226
WinterChenS/my-site,90.0,6.188888888888889,3.0,7.975939160571223,1.1888888888888889,1.0,0.4947918514685245,35.022222222222226,0.0,169.59840057663374
rubensousa/PreviewSeekBar,23.0,5.6521739130434785,2.0,6.3432762946444035,1.173913043478261,1.0,0.38755338788158983,28.17391304347826,1.0,64.21671559076205
